depth,measured,predicted
4087.3560,0.3294,0.3294
4086.8356,0.3303,0.3301
4087.0905,0.3334,0.3297
4086.0415,0.3260,0.3304
4085.2128,0.3331,0.3296
4089.0557,0.3329,0.3304
4084.9496,0.3140,0.3216
4089.3483,0.3262,0.3198
4086.0705,0.3171,0.3196
4088.5590,0.3211,0.3104
4087.3927,0.2955,0.2996
4087.9200,0.3053,0.3011
4087.4739,0.2981,0.3001
4088.6098,0.3075,0.2995
4085.9925,0.3057,0.3012
4086.6763,0.2922,0.2993
4086.5104,0.3046,0.3002
4090.4690,0.2979,0.3002
4087.6703,0.3030,0.2995
4088.3698,0.3039,0.3000
4086.4021,0.3071,0.3001
4088.0571,0.2878,0.2905
4087.4121,0.2901,0.2909
4087.2954,0.2935,0.2898
4089.9765,0.2771,0.2882
4087.2962,0.2922,0.2905
4089.1263,0.2931,0.2904
4089.1096,0.2846,0.2898
4089.9748,0.3022,0.3002
4091.1135,0.3036,0.2990
4090.0627,0.2897,0.2886
4090.4463,0.2953,0.2915
4087.9521,0.2879,0.2890
4091.1060,0.2902,0.2801
4091.7258,0.2841,0.2798
4091.1745,0.2764,0.2791
4091.1833,0.2790,0.2792
4089.7362,0.2806,0.2790
4090.8779,0.2852,0.2907
4089.7073,0.2919,0.2912
4090.0417,0.2813,0.2818
4090.4279,0.2766,0.2794
4089.3693,0.2785,0.2790
4089.3823,0.2844,0.2789
4092.1775,0.2781,0.2806
4090.8715,0.2880,0.2798
4089.6767,0.2929,0.2904
4088.8428,0.2975,0.2884
4091.5198,0.3013,0.3006
4090.9014,0.3143,0.3099
4092.3821,0.3241,0.3215
4093.9899,0.3200,0.3299
4091.3891,0.3298,0.3299
4090.5070,0.3271,0.3299
4092.4088,0.3164,0.3193
4094.9249,0.3216,0.3186
4090.3839,0.3188,0.3206
4093.7485,0.3215,0.3194
4093.8600,0.3156,0.3200
4092.5391,0.3163,0.3194
4091.3729,0.3112,0.3106
4091.8028,0.3085,0.3109
4091.1560,0.3067,0.3100
4091.3821,0.3066,0.3092
4095.8508,0.3124,0.3103
4091.5016,0.3133,0.3098
4091.7201,0.3095,0.3114
4091.7138,0.3147,0.3100
4094.2360,0.3076,0.3101
4092.7049,0.3180,0.3188
4092.9660,0.3097,0.3205
4094.8790,0.3207,0.3184
4093.5361,0.3220,0.3209
4095.3889,0.3201,0.3205
4097.4212,0.3138,0.3110
4092.9112,0.3092,0.3101
4095.8868,0.2951,0.3011
4093.1078,0.3020,0.3006
4095.4768,0.2904,0.2890
4094.9902,0.2882,0.2906
4094.8072,0.2898,0.2890
4092.0428,0.2879,0.2891
4098.0725,0.2897,0.2900
4096.5021,0.2867,0.2900
4097.6029,0.2909,0.2892
4094.3801,0.2859,0.2912
4097.5565,0.2866,0.2895
4097.9201,0.2829,0.2903
4097.2582,0.2981,0.2987
4095.5503,0.3019,0.2995
4098.9469,0.3013,0.3003
4097.4015,0.3081,0.2987
4093.3295,0.2923,0.2993
4094.4954,0.2935,0.3011
4095.3552,0.2982,0.3010
4096.2210,0.2964,0.3003
4096.1729,0.2951,0.2995
4099.3652,0.3099,0.3010
4096.0922,0.2954,0.3002
4095.6922,0.3008,0.3013
4096.1460,0.3091,0.3017
4096.9584,0.2974,0.2998
4097.6634,0.2977,0.3001
4096.1763,0.2832,0.2897
4098.0278,0.2752,0.2887
4098.4523,0.2926,0.2906
4096.8315,0.3018,0.2994
4096.3366,0.3027,0.2989
4099.3704,0.2984,0.3014
4099.2223,0.3000,0.2993
4098.9774,0.3021,0.2987
4098.5097,0.3020,0.2992
4098.1697,0.3104,0.3105
4098.7779,0.3058,0.3089
4098.5118,0.3123,0.3110
4096.9245,0.3109,0.3115
4101.0232,0.3120,0.3100
4100.3043,0.3126,0.3109
4100.7946,0.3115,0.3096
4097.7143,0.3143,0.3098
4097.4360,0.3100,0.3007
4100.9530,0.2956,0.3007
4099.3767,0.2994,0.2999
4097.5498,0.3062,0.3010
4097.3441,0.2875,0.2913
4102.1948,0.2948,0.2902
4099.0223,0.2844,0.2892
4098.7194,0.2796,0.2799
4100.3504,0.2700,0.2702
4099.3668,0.2682,0.2711
4102.2347,0.2601,0.2601
4102.2743,0.2580,0.2609
4100.6910,0.2570,0.2507
4101.4980,0.2459,0.2488
4102.4108,0.2429,0.2413
4101.7805,0.2414,0.2399
4102.3255,0.2424,0.2408
4099.3656,0.2261,0.2289
4101.2634,0.2286,0.2300
4100.1111,0.2409,0.2383
4102.0608,0.2414,0.2410
4103.0580,0.2474,0.2482
4100.5422,0.2513,0.2487
4103.4934,0.2655,0.2602
4102.9181,0.2778,0.2810
4103.6825,0.2845,0.2784
4101.4607,0.2955,0.2911
4103.8631,0.2886,0.2892
4103.4566,0.2912,0.2901
4103.1683,0.3103,0.2984
4102.5717,0.2994,0.2994
4101.0066,0.2918,0.2991
4102.3337,0.2840,0.2905
4102.1126,0.2831,0.2899
4102.3605,0.3005,0.2893
4102.5107,0.2706,0.2800
4102.6065,0.2698,0.2691
4104.8508,0.2668,0.2690
4105.3106,0.2643,0.2697
4103.5638,0.2745,0.2708
4103.6997,0.2620,0.2700
4103.8362,0.2671,0.2698
4102.9505,0.2784,0.2707
4103.6003,0.2731,0.2709
4102.2582,0.2770,0.2685
4102.5327,0.2786,0.2689
4104.9657,0.2605,0.2685
4104.7805,0.2810,0.2796
4103.4870,0.2785,0.2796
4102.5850,0.2788,0.2795
4105.1314,0.2790,0.2824
4102.8281,0.2832,0.2798
4105.3240,0.2786,0.2792
4104.4170,0.2801,0.2808
4103.8210,0.2761,0.2905
4105.4374,0.2842,0.2803
4104.1582,0.2857,0.2798
4106.3715,0.2753,0.2796
4105.6913,0.2855,0.2800
4105.7941,0.2733,0.2800
4107.6740,0.2810,0.2812
4105.8952,0.2872,0.2808
4107.9625,0.2716,0.2789
4107.7692,0.2701,0.2702
4106.0052,0.2767,0.2687
4104.9285,0.2650,0.2694
4107.5748,0.2640,0.2599
4108.5272,0.2626,0.2599
4107.7648,0.2638,0.2714
4105.2221,0.2745,0.2697
4108.1326,0.2662,0.2702
4107.3137,0.2626,0.2714
4105.7768,0.2680,0.2699
4108.8077,0.2825,0.2807
4107.6765,0.2823,0.2817
4106.9071,0.2905,0.2803
4109.5031,0.2836,0.2808
4109.2938,0.2789,0.2799
4109.7246,0.2811,0.2813
4108.9717,0.2825,0.2785
4108.0073,0.2784,0.2803
4106.8910,0.2743,0.2702
4109.3869,0.2761,0.2699
4106.1467,0.2722,0.2695
4106.8054,0.2767,0.2693
