well,target,removed_feature,model,n_features,features,r2_train,r2_test,elapsed_sec,formula
ZXX3,SMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9602,0.9044,0.0,-0.2509 * DTS + 47.41
ZXX3,SMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9883,0.871,0.0,linear_multi
ZXX3,SMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9985,0.8856,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9988,0.846,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9976,0.3597,1.7,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,POIS,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9925,0.9571,0.0,0.3425 * RMSC + -0.3503
ZXX3,POIS,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9929,0.9585,0.0,linear_multi
ZXX3,POIS,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9992,0.9237,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,POIS,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9947,0.8428,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,POIS,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9911,-4.6504,3.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SHMAX,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.2466,0.5545,0.0,45.26 * RMSC + 42.8
ZXX3,SHMAX,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.3587,0.7388,0.0,linear_multi
ZXX3,SHMAX,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9318,0.1582,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SHMAX,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9007,0.4093,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SHMAX,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.7654,-13.6711,5.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,YMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9515,0.7806,0.0,-978.1 * DTC + 1.089e+05
ZXX6,YMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9943,-1.6625,0.0,linear_multi
ZXX6,YMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9943,-0.0977,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,YMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.999,0.0628,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,YMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9966,-7988.3478,4.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.8879,0.7748,0.0,-0.3773 * DTC + 43.57
ZXX6,SMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9938,-4.6427,0.0,linear_multi
ZXX6,SMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9941,-0.0435,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9987,0.0379,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9952,-28344.4753,1.7,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,POIS,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.996,0.8803,0.0,0.4803 * RMSC + -0.5716
ZXX6,POIS,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9972,-2.5133,0.0,linear_multi
ZXX6,POIS,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.998,0.6902,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,POIS,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9892,0.57,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,POIS,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9627,-46226.6985,1.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SHMAX,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.0218,0.0714,0.0,-0.01658 * LLD + 88.68
ZXX6,SHMAX,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9191,-0.05,0.0,linear_multi
ZXX6,SHMAX,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9868,-0.0287,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SHMAX,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9943,-0.0289,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SHMAX,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9362,-46.2176,2.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,YMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9339,0.9072,0.0,-688.8 * DTS + 1.283e+05
ZXX7,YMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9867,-144.1653,0.0,linear_multi
ZXX7,YMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9981,0.9345,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,YMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9996,0.9257,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,YMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9963,-209.4729,3.5,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9428,0.9337,0.0,-0.281 * DTS + 51.59
ZXX7,SMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9876,-207.2594,0.0,linear_multi
ZXX7,SMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9987,0.9409,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,SMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9996,0.9527,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9989,-431.2942,1.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,POIS,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9648,0.9083,0.0,0.3244 * RMSC + -0.3077
ZXX7,POIS,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9717,-7.8386,0.0,linear_multi
ZXX7,POIS,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9924,0.8949,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,POIS,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9904,0.9193,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,POIS,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9928,-1082.9438,3.6,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SHMAX,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.0492,-0.1668,0.0,-0.05987 * LLD + -575.7
ZXX7,SHMAX,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.886,-46367.7519,0.0,linear_multi
ZXX7,SHMAX,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9911,-12.2746,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,SHMAX,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",1.0,-11.936,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SHMAX,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9976,-70930.3344,4.6,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,YMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.6082,0.6993,0.0,-583.7 * DTC + 8.058e+04
ZXX2,YMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.8415,-2.1512,0.0,linear_multi
ZXX2,YMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.971,0.5649,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,YMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9705,0.7334,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,YMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9085,-924.8553,8.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.7701,0.5068,0.0,-0.1125 * DTS + 28.1
ZXX2,SMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.8059,-4.0035,0.0,linear_multi
ZXX2,SMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9707,0.3371,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9598,0.5726,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9635,-584.9114,3.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,POIS,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.0302,-0.2534,0.0,-0.001013 * DTC + 0.3792
ZXX2,POIS,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.3653,-102.022,0.0,linear_multi
ZXX2,POIS,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.891,0.3037,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,POIS,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.833,0.2308,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,POIS,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.8912,-15963.44,1.7,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SHMAX,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.6111,0.6782,0.0,-0.3944 * DTS + 170.8
ZXX2,SHMAX,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.7981,-5.8078,0.0,linear_multi
ZXX2,SHMAX,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9474,0.256,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SHMAX,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9672,0.2962,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SHMAX,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.942,-15509.7787,5.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,YMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.8398,0.9247,0.0,-1263 * DTC + 1.277e+05
ZXX3,YMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9896,-33.1506,0.0,linear_multi
ZXX3,YMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9982,0.8193,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,YMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9985,0.8088,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,YMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9916,0.6963,2.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9602,0.9044,0.0,-0.2509 * DTS + 47.41
ZXX3,SMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9882,-47.9952,0.0,linear_multi
ZXX3,SMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9985,0.8866,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9988,0.8646,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.998,0.2823,2.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,POIS,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.001,-0.1234,0.0,0.009847 * DEN + 0.2499
ZXX3,POIS,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9877,-5.0596,0.0,linear_multi
ZXX3,POIS,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9817,0.0219,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,POIS,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9697,0.0448,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,POIS,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9813,-2.5237,2.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SHMAX,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.0113,0.0221,0.0,-0.1278 * CNL + 128
ZXX3,SHMAX,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.395,-2502.209,0.0,linear_multi
ZXX3,SHMAX,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9044,-0.3744,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SHMAX,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.8997,-0.3749,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SHMAX,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.7694,-9.5143,6.5,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,YMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9515,0.7806,0.0,-978.1 * DTC + 1.089e+05
ZXX6,YMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9943,-20.1409,0.0,linear_multi
ZXX6,YMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9942,-0.0796,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,YMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9989,0.0856,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,YMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9962,-6671.8841,5.2,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.8879,0.7748,0.0,-0.3773 * DTC + 43.57
ZXX6,SMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.994,-43.6818,0.0,linear_multi
ZXX6,SMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9941,-0.0397,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9986,0.0871,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9947,-21323.6704,1.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,POIS,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.3393,0.6579,0.0,-0.002936 * DTC + 0.4542
ZXX6,POIS,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9937,-8.8791,0.0,linear_multi
ZXX6,POIS,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9695,0.2056,0.3,"RF(n=300, depth=10, leaf=5)"
ZXX6,POIS,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9563,0.0768,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,POIS,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.944,-62168.2348,1.0,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SHMAX,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.0218,0.0714,0.0,-0.01658 * LLD + 88.68
ZXX6,SHMAX,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9197,-0.0095,0.0,linear_multi
ZXX6,SHMAX,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9487,-0.0276,0.3,"RF(n=300, depth=10, leaf=5)"
ZXX6,SHMAX,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9789,-0.0277,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SHMAX,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9516,-19.6984,3.0,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,YMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9339,0.9072,0.0,-688.8 * DTS + 1.283e+05
ZXX7,YMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9952,-7.0573,0.0,linear_multi
ZXX7,YMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.998,0.9356,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,YMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9996,0.9198,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,YMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9967,-347.0121,3.2,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SMOD,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9428,0.9337,0.0,-0.281 * DTS + 51.59
ZXX7,SMOD,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9941,-12.9769,0.0,linear_multi
ZXX7,SMOD,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9987,0.9371,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,SMOD,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9996,0.9669,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SMOD,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9986,-569.7702,2.2,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,POIS,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.0004,-0.6637,0.0,0.0006297 * CAL + 0.277
ZXX7,POIS,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9613,-1.775,0.0,linear_multi
ZXX7,POIS,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9824,-1.0625,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,POIS,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9759,-0.9964,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,POIS,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9795,-1598.7862,1.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SHMAX,RMSC,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.0492,-0.1668,0.0,-0.05987 * LLD + -575.7
ZXX7,SHMAX,RMSC,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.886,-40868.4095,0.0,linear_multi
