depth,measured,predicted
3593.0866,0.2169,0.2096
3591.8391,0.2112,0.2108
3592.7774,0.2168,0.2200
3592.2118,0.2281,0.2175
3592.5054,0.2066,0.2102
3591.7470,0.2265,0.2196
3592.5630,0.2301,0.2413
3593.5119,0.2281,0.2300
3592.6026,0.2360,0.2401
3594.6299,0.2377,0.2392
3592.3003,0.2349,0.2400
3591.9907,0.2434,0.2405
3592.5182,0.2399,0.2418
3593.2302,0.2393,0.2396
3594.6057,0.2313,0.2286
3593.1136,0.2158,0.2205
3593.9438,0.2138,0.2198
3596.4261,0.2227,0.2197
3593.4790,0.2240,0.2203
3594.1445,0.2093,0.2200
3594.8259,0.2271,0.2207
3593.0316,0.2134,0.2206
3593.0629,0.2285,0.2195
3596.1223,0.2262,0.2199
3595.4552,0.2137,0.2209
3595.9001,0.2201,0.2192
3597.1092,0.2115,0.2204
3595.4536,0.2247,0.2181
3595.9376,0.2254,0.2199
3594.9451,0.2221,0.2199
3595.1575,0.2168,0.2206
3597.4281,0.2227,0.2195
3596.2763,0.2242,0.2294
3594.9534,0.2320,0.2303
3597.4974,0.2159,0.2203
3594.7195,0.2370,0.2289
3598.3285,0.2271,0.2317
3596.7616,0.2220,0.2291
3595.2732,0.2307,0.2295
3598.4070,0.2313,0.2292
3597.5290,0.2152,0.2197
3599.1189,0.2149,0.2096
3596.5023,0.2293,0.2192
3597.2281,0.2225,0.2308
3595.7652,0.2384,0.2296
3598.8748,0.2406,0.2390
3596.2449,0.2361,0.2384
3597.4126,0.2362,0.2385
3597.6291,0.2385,0.2400
3599.1663,0.2213,0.2198
3596.7650,0.2149,0.2201
3599.6150,0.2266,0.2193
3597.5231,0.2193,0.2207
3599.9124,0.2276,0.2189
3597.1454,0.2355,0.2400
3600.6553,0.2279,0.2321
3597.9486,0.2372,0.2396
3598.9647,0.2357,0.2410
3599.1454,0.2384,0.2399
3601.3923,0.2527,0.2415
3600.4230,0.2384,0.2406
3601.6875,0.2245,0.2293
3600.9117,0.2219,0.2309
3598.1909,0.2321,0.2297
3598.3506,0.2277,0.2306
3602.1079,0.2218,0.2199
3601.7634,0.2207,0.2203
